108177,1
1682,0
99988,1
26268,3
91805,0
108190,1
59046,1
18088,0
83625,0
108203,1
42668,0
108146,1
34478,2
42672,1
108214,1
1723,0
67268,1
99958,1
100041,1
50893,0
100048,1
90403,0
18132,2
26326,0
108247,1
26329,2
83674,1
91868,0
26335,2
1760,3
294,3
18150,0
100071,1
108273,1
34548,2
42741,1
108282,1
50939,0
108284,1
91903,0
50945,1
50947,0
1796,2
43705,0
83724,1
42767,0
43992,0
26390,3
42781,2
42783,0
91937,1
108327,1
41251,0
83756,0
59183,0
42802,1
26419,1
45365,2
26441,2
100179,1
51033,0
26459,0
10085,0
108390,1
34663,0
51048,1
18281,3
10090,2
59243,1
45374,2
108415,1
100224,1
42881,0
42883,0
26505,1
83855,0
1938,0
108438,1
108443,1
59299,0
42930,0
5790,3
67511,1
34746,1
26556,0
10173,2
100286,1
34751,0
67521,0
1988,0
34757,0
51146,1
108495,1
42961,2
83928,0
34777,2
10205,2
59358,1
42976,0
100322,1
51174,2
108519,1
100328,1
108524,1
2029,3
2030,3
5800,0
18428,0
92158,0
51199,2
100358,1
10247,3
83978,1
51218,0
43028,1
31166,0
2072,2
43034,0
51228,0
106842,1
43039,1
108577,1
2084,2
18469,0
18471,2
44039,1
75824,0
108593,1
84020,0
108600,1
51259,0
18493,3
18495,3
75840,1
84040,1
84046,1
100435,1
34904,1
108637,1
43102,0
59495,0
92265,1
2159,3
43125,0
26743,3
100472,1
43129,0
10362,3
43133,0
43135,2
26754,3
59526,0
108684,1
43150,0
43154,1
108692,1
100503,1
100505,1
100507,1
43167,2
10401,3
75944,1
43177,1
59562,0
59566,1
26805,0
2230,0
59081,1
2232,3
52994,0
108733,1
59583,1
18626,0
43447,0
18637,0
51410,2
10452,0
38606,0
42902,0
107006,1
38607,0
2269,3
43230,1
18655,2
43232,1
42704,2
43237,0
100562,1
51439,0
108785,1
43252,0
26870,0
10488,0
92410,0
108795,1
51454,0
84225,0
26882,0
108811,1
100620,1
100625,1
15406,2
42713,0
100635,1
108833,1
92450,0
35112,0
100650,1
76076,1
43309,0
51502,2
100660,1
92475,0
10561,0
84291,0
2373,3
51529,1
2378,0
10574,0
100691,1
100695,1
51555,0
100709,1
10601,0
26990,2
35183,2
45635,2
108419,1
27002,0
18811,3
100735,1
67973,1
44097,0
45463,2
100750,1
35216,0
18834,0
2452,3
10647,0
59804,1
18845,2
2462,0
35909,0
100770,1
3142,0
84401,1
30907,0
18871,3
18877,0
43454,2
27074,2
100805,1
35272,0
18889,3
10701,2
51662,0
51667,1
43489,3
86438,0
2534,0
100841,1
56646,0
35310,0
59897,0
43514,0
100865,1
68107,0
84493,0
429,3
18961,2
51751,2
35369,2
43562,0
51755,0
76344,0
43585,2
51786,2
43595,0
35406,0
35409,1
105571,0
76373,0
35415,0
43611,0
100957,1
2662,0
19048,2
61884,1
100973,1
100974,1
10864,0
53827,0
27251,2
100980,1
10872,2
43642,0
2684,2
43189,0
76420,1
2694,2
52719,0
107839,1
101010,1
27284,2
92823,0
43672,0
43681,0
10926,0
22301,0
19121,2
84664,0
11380,3
35514,0
35520,2
27331,0
35527,2
35528,0
7287,3
27343,0
51923,0
43736,2
51929,1
43192,2
101087,1
101090,1
101091,1
2788,0
84717,0
43758,0
49619,0
27386,2
37333,0
11009,3
43781,2
60545,1
51980,0
76557,1
35601,0
101139,1
43798,0
35610,0
101147,1
27420,2
2851,3
11045,2
101159,0
2856,0
84777,0
2859,3
27446,2
101178,1
2884,2
27465,2
11084,0
2895,3
84822,0
93020,0
19298,0
52069,0
43880,2
101226,2
68459,1
27501,0
19315,0
52086,2
35703,3
68472,1
68476,0
93056,1
84866,1
48278,0
19337,2
68490,1
43916,0
43918,1
55746,2
52115,0
52119,0
52121,0
60314,0
45551,1
43933,0
19362,0
35755,3
52142,2
101299,1
35764,2
93109,0
35766,3
27575,0
35770,0
52155,0
68545,1
27586,3
52169,2
19403,3
52177,0
52178,1
43987,1
101335,1
101336,1
93146,0
35805,2
11232,0
3041,3
27621,2
35814,0
27627,2
44017,0
8702,3
19449,2
52226,0
19462,0
19463,3
52233,0
93196,1
19473,2
101397,1
85014,1
11287,0
68633,0
101402,1
27677,3
52259,2
35878,2
98823,1
52268,0
11309,3
19505,0
44593,0
52279,0
44090,2
101435,1
19521,0
44101,2
35910,0
101450,0
11340,3
52302,2
19537,3
85080,0
46949,0
101473,1
11363,0
34662,0
52334,2
52336,2
101492,1
23742,0
19575,0
101497,1
52353,2
76933,2
44176,2
39115,0
101528,1
101529,1
27821,3
65303,2
52403,0
36022,2
97481,0
101563,1
6005,0
93376,0
36034,2
40140,0
3280,2
52434,2
52438,1
44249,3
3293,3
27870,2
19679,3
52432,0
11495,0
52458,2
3282,2
59263,2
11528,3
53869,0
101649,1
60691,1
44309,1
52213,1
52508,2
77087,2
19744,0
27940,2
11562,0
68907,1
36140,2
44334,2
19763,0
101598,1
3382,2
85303,1
36153,2
52540,0
27969,0
15585,2
19787,2
60748,2
52564,2
19798,3
27992,0
68956,0
3421,3
93535,0
73237,0
11624,3
101741,1
101748,1
44405,0
85366,0
28030,0
101759,1
36227,2
59286,1
101767,1
44427,1
93582,0
3471,0
28049,2
12867,2
44443,1
37885,3
85410,0
22427,2
44452,2
52647,0
85420,2
44461,0
44463,2
77232,1
52660,0
96159,0
93628,2
101821,1
36286,0
28097,3
77250,2
11716,3
14302,0
53836,0
36300,0
36309,2
52695,0
11738,0
19936,0
3554,3
69094,1
85479,0
93672,0
101869,1
44527,2
28144,0
77298,0
52729,0
36346,2
93695,1
52737,1
36356,2
28166,2
3592,2
101899,2
28172,3
52755,0
52757,0
28185,3
28192,2
60965,0
104369,1
3624,0
93737,0
101931,1
28204,0
44589,2
36398,0
93448,0
77365,0
3640,0
44602,1
85564,1
20033,0
11842,0
52803,1
44612,3
77383,1
84957,0
51127,0
77388,0
52818,0
36435,0
44630,2
20057,0
101979,1
3678,3
61023,1
52832,0
101988,1
28262,0
93807,0
36467,0
20084,3
52853,2
28285,2
69246,1
44672,2
44675,0
85639,1
11916,2
91506,0
36495,2
44690,0
44699,0
102044,1
44701,2
36510,2
11944,2
102063,1
29299,0
69304,1
26570,0
28350,3
52929,2
85702,0
61128,0
11979,2
77518,0
52946,2
28380,3
44770,0
69347,1
93927,2
102121,0
52971,0
3820,0
36589,0
85742,0
3824,3
12023,3
94847,0
3842,3
77099,1
20228,3
44808,3
69385,2
77584,0
53011,0
85780,1
44821,1
44823,0
3864,0
36637,0
44830,0
105150,0
12069,3
85798,0
53033,0
14301,0
88030,0
3895,3
53052,1
53053,0
69441,1
26590,0
53900,2
85836,0
45709,2
77649,1
20307,3
3924,2
45711,2
21135,2
69470,2
102239,1
20321,3
12130,3
21408,3
102245,1
61287,0
94059,0
3948,2
10216,0
44916,0
102264,1
107160,1
12184,0
102307,1
102309,1
94119,2
102319,0
94130,0
4019,0
20405,0
94134,0
53176,0
28601,3
61372,0
69571,2
94148,0
70305,0
102355,1
45017,2
102363,1
28639,2
53220,0
4774,0
34812,0
86062,0
69612,1
69622,2
45047,2
69627,0
53254,2
45063,3
53256,2
45076,0
20506,0
41647,3
94237,1
102430,0
28709,0
102439,2
53294,2
102448,2
53298,1
102451,2
45114,0
69692,1
53312,2
20546,3
104459,2
86084,1
102470,1
12360,0
28745,3
102476,1
37510,0
45152,0
102501,1
53351,0
23911,3
61551,2
12413,3
4229,3
45191,2
20621,3
44397,2
10264,0
86162,2
69783,0
22555,0
77993,2
8903,3
53422,2
20663,2
86203,1
102591,1
12481,0
37062,3
86221,1
90919,0
12495,2
89464,0
86227,0
45268,2
86229,0
66255,0
86239,0
53474,0
45290,0
43047,3
32125,0
45299,2
53503,0
102658,1
94467,1
12555,3
78092,0
102669,1
94478,0
86292,1
28951,2
102688,0
45348,0
105862,1
34244,2
45358,2
102709,1
78139,1
102718,1
69003,0
37182,2
102725,1
53575,0
102728,1
102744,1
61793,0
78178,0
53606,2
53611,2
86386,0
12661,3
102774,0
108607,1
45436,0
61823,0
12672,3
37252,2
61832,0
53644,3
94605,0
86415,0
29072,2
78230,0
52524,2
53661,2
53670,0
102828,1
45493,2
12726,3
37305,3
102844,0
53693,2
53694,0
4554,0
37330,2
94675,1
86485,2
20952,3
29148,0
37344,0
86497,0
35642,2
45541,3
11687,3
86508,0
21245,3
12785,3
75859,2
70139,0
61948,0
102913,1
29187,3
94724,2
37382,3
102921,1
21002,3
53771,0
41730,0
12814,2
86543,0
12821,3
86554,2
37404,2
92082,1
52656,0
29221,3
78377,1
12844,0
45613,3
53806,2
74504,1
15795,3
62005,0
102966,2
21051,3
53826,0
103179,2
53834,1
86604,1
45646,2
45649,0
86613,0
37477,0
78439,2
70253,3
37486,3
86641,1
103027,0
86647,0
37503,2
78465,0
70276,0
103045,1
45702,2
85441,0
37512,0
45707,2
103052,1
28098,3
37519,0
78480,0
21137,3
37522,3
103073,2
86690,2
53926,0
53929,0
50351,0
53934,3
45748,3
103093,1
56778,1
103106,2
4803,3
53960,0
53973,2
37594,3
4832,3
78564,0
103143,1
45801,2
53995,2
37612,3
86766,0
103153,1
37629,2
103168,1
4867,2
4875,3
54028,0
94993,0
94995,0
94996,2
21275,3
23622,3
78625,0
86820,2
70438,0
45863,2
86831,0
37680,2
70449,0
37685,3
45889,2
86851,1
51342,2
45913,0
54110,0
45922,3
86885,1
37735,0
101863,0
103280,1
19944,0
3712,0
37758,0
13184,3
37762,0
97771,0
86916,1
103303,1
5006,2
86929,0
73198,0
86934,0
37784,3
45979,0
21405,3
54176,2
54399,3
21428,2
13238,3
86967,0
51359,3
29632,0
21441,3
95181,0
54227,0
5078,2
54236,2
29661,2
47934,0
37856,3
103404,1
70638,2
87024,0
29685,3
46071,3
29693,3
103427,0
95238,0
89601,1
46097,3
99161,0
103448,1
28164,2
54301,3
87074,0
46115,2
37270,0
103464,2
29738,2
103467,1
103471,1
90974,0
103478,2
29752,2
21567,0
34998,0
46151,2
46152,2
60940,0
54346,3
78923,2
37967,0
108728,1
103506,1
71867,0
54376,2
78953,0
54382,0
13431,3
108735,2
29821,3
54398,0
89621,0
54414,2
103569,0
46231,2
87192,1
38041,0
54429,2
87198,0
38047,2
46240,2
37744,0
54436,0
46245,3
103590,1
13480,0
54444,2
5299,0
21685,0
13494,0
87229,0
95422,0
94581,0
104651,0
54470,2
29898,0
46283,3
87244,0
79053,0
38098,0
103636,2
46293,2
46295,0
70873,2
54491,2
46300,2
54497,0
38120,2
13546,3
79083,0
108754,2
103670,2
5368,3
70906,2
21763,3
38148,2
46341,3
62728,3
87306,0
29965,2
29968,0
35914,3
5398,0
46360,3
58245,0
46368,2
46370,3
38180,3
54565,0
38183,3
38186,0
103723,1
54573,2
54575,2
13616,3
38194,2
103735,1
5439,3
70976,2
100576,2
95556,0
92385,0
87372,0
79182,0
62801,2
21844,0
54613,0
54615,2
5465,3
30043,0
103773,1
95584,0
95589,0
79209,0
54634,2
13682,2
38259,3
58831,0
85291,0
103803,2
54652,0
48704,3
21898,3
52802,0
38289,2
13714,0
30099,2
54676,3
13719,3
13724,2
54687,0
87456,2
103846,1
46505,0
46506,3
21932,3
46513,0
21938,3
46517,0
2292,0
103873,2
62921,2
38349,0
54735,0
103915,1
5614,0
47357,3
103924,2
46581,0
71162,0
22012,3
103933,1
46591,3
103948,1
103953,2
54805,0
71190,2
54810,2
95773,2
46622,0
103969,1
22061,3
46646,2
71226,3
103998,2
104001,1
21430,3
5702,3
22099,3
104029,0
5727,3
104033,1
63076,2
54892,0
22132,0
82878,2
30333,3
46735,0
5777,0
79510,0
50230,0
54942,3
13992,3
13996,3
46765,0
79537,0
54966,0
5825,3
38602,0
18722,0
14030,3
46799,3
46800,0
22230,0
30424,2
22233,3
41935,3
22243,0
95975,0
55017,0
38992,0
38646,0
55033,2
85632,0
46851,0
38660,0
55055,0
46865,2
67886,0
96026,0
46877,0
14112,2
87842,0
14115,0
55076,0
5925,3
5929,0
69255,2
46046,0
46904,3
63290,0
46908,0
46918,3
46919,3
38728,0
16012,0
30545,0
46930,3
5973,0
96087,0
22364,3
55134,0
14180,3
71525,0
79718,1
104302,1
39230,0
30584,2
46980,2
71560,0
87945,0
104333,2
104342,1
47002,3
29116,0
47004,2
55621,2
14249,3
6060,3
22449,3
63410,2
104374,1
6073,2
71612,2
104383,1
30662,0
55239,3
30684,3
38877,3
71646,2
6111,3
38881,3
14309,0
22510,3
25597,3
71664,3
71670,0
96248,0
22529,0
88067,0
47110,3
96263,0
47115,3
104461,0
104464,1
55317,2
38937,2
55322,0
47131,2
55329,0
104482,1
56126,0
47140,2
88105,0
21511,0
88110,0
63542,3
14391,3
104507,1
63552,0
55368,3
104522,2
88140,0
55376,2
38995,2
40633,0
79966,0
51557,0
96355,2
22628,3
63589,2
54289,0
104554,2
96370,2
104573,1
104579,1
96389,3
39050,2
6286,2
104594,0
30869,3
14490,3
84335,0
104619,2
80056,0
6331,3
14709,3
80070,0
47304,3
88267,0
14540,2
47309,0
85710,2
39127,0
107245,1
80089,0
25637,2
63718,0
96491,0
104689,1
104690,1
104692,1
80117,2
37930,2
6401,2
104706,2
47364,2
106198,2
63756,2
55570,3
47385,3
104730,0
71964,0
47399,0
20188,0
22838,3
47417,3
63802,2
71998,3
47429,0
55622,2
80200,0
14665,3
31051,0
39245,0
96593,0
44771,3
55636,0
96601,0
55647,2
31074,3
80228,0
6504,0
47465,3
14698,0
47467,2
104821,2
55673,3
63866,0
47490,2
22915,3
104838,1
31116,3
40685,3
6544,0
6547,0
55700,2
48878,0
14745,0
22941,3
63902,0
88481,3
14754,3
31141,0
22950,2
22951,3
47530,3
6576,3
6579,0
22965,0
14774,0
63929,2
104892,1
63934,2
63937,0
47554,2
72097,3
39370,3
80333,2
80338,0
80362,0
96750,0
6646,0
47608,0
104954,1
14846,3
2131,3
64005,2
39434,3
64012,2
104973,2
104974,1
14864,3
39446,0
55834,3
47645,0
47646,2
23074,0
68017,3
72237,3
96821,0
80439,0
25695,3
105022,1
88639,0
66494,2
64073,2
39499,2
52871,0
80465,2
31317,2
31318,3
88667,2
105057,1
9318,0
47718,0
80490,2
105070,1
47729,0
72307,2
47733,3
31350,2
55931,0
39549,3
80512,0
31169,3
14984,3
105098,2
24343,0
35266,0
105118,1
105124,1
39590,2
105127,1
47784,3
96940,0
25714,2
31408,3
105142,1
105147,2
47804,2
6846,2
105152,0
56002,0
80585,0
6861,0
105174,0
47836,2
47839,2
39656,2
105196,3
105199,1
6899,3
93993,0
56058,0
105211,2
6914,3
105220,0
15110,0
105223,1
105226,0
80653,3
97039,3
105233,2
65326,3
72472,0
23322,3
39711,0
64289,3
47912,2
58503,3
15148,3
31546,3
15166,0
98101,0
105282,3
15172,2
64325,0
97098,3
56139,0
31565,2
47953,2
23378,0
23383,0
31583,3
107664,2
97127,0
28476,3
39788,3
64365,2
64366,2
56176,3
15217,3
56178,3
64379,2
23421,3
23423,3
105348,1
44865,0
64393,0
56203,3
29848,0
105363,1
39828,3
15253,3
97174,0
105370,2
15263,3
31648,0
23458,3
105379,0
31656,0
91293,0
97212,0
105405,1
39876,0
105434,1
56285,0
97246,0
97250,3
21670,3
7144,2
105450,2
31723,2
89071,0
56304,2
23542,3
48119,0
39941,3
105481,2
56330,0
7187,3
105499,1
39964,2
48157,0
48160,0
23593,2
7214,3
48176,3
7218,3
97333,0
7222,3
97340,3
105534,1
31807,0
97345,0
23620,0
72774,3
31816,0
105547,1
97358,0
40020,0
40021,0
48221,0
56414,2
97375,0
56416,0
15459,2
56420,0
27153,3
97385,0
23671,3
105592,1
40061,3
7297,3
64653,2
56466,3
40086,0
48282,3
56502,2
97463,3
72891,0
23741,0
97470,2
103627,3
105673,2
40138,3
56523,0
105676,2
55842,3
81102,3
48337,2
64728,0
42191,3
40160,3
105697,2
7395,3
48359,0
15594,0
7407,3
105712,1
51753,2
91348,2
48379,0
56577,3
32004,3
6794,3
40199,2
105744,1
97556,0
105749,1
64792,0
48409,0
89376,2
105761,1
97086,3
48420,3
17628,3
23858,0
105779,0
56630,3
56634,3
97596,3
97600,0
56642,0
15685,2
7494,3
105809,1
97630,0
48481,2
44945,3
58626,0
15728,3
97656,3
64889,0
32122,0
5354,3
40322,3
40326,3
23943,3
105867,0
23948,3
64915,2
40352,0
97698,0
56743,2
97704,3
105906,0
56755,3
23995,3
56765,2
81342,0
9461,0
7623,3
40393,2
32202,3
105932,1
97746,2
89564,0
48607,2
32229,3
97769,0
40426,3
69543,3
65004,0
15854,3
32241,3
15860,0
105975,1
97786,0
40443,2
97791,2
40449,2
36263,3
40458,3
73229,3
15893,3
65051,0
24092,0
48673,0
15906,0
24099,0
73254,2
24104,3
36786,2
11714,3
54536,2
24115,3
40510,3
32319,3
73280,0
27536,3
3804,0
24133,3
48711,3
56925,3
56926,0
47717,3
48737,3
40550,3
106088,2
15978,3
40558,2
15983,0
106097,1
32372,3
15993,3
65148,0
106110,2
32383,3
89731,0
32393,3
106122,3
40587,0
7820,3
68206,0
106135,2
106138,2
81564,2
97950,0
106145,1
106147,1
7852,3
24238,3
48817,3
19059,0
24521,3
27252,3
64117,2
57026,3
57027,0
16075,3
29986,0
106193,1
40662,3
40664,0
7898,3
106205,1
24286,3
106208,3
32484,0
24295,2
24296,3
16107,3
40684,0
24301,3
57070,3
65265,2
106452,1
106237,0
57086,2
48900,3
81878,0
16143,3
48912,0
89877,0
98070,3
53209,3
48922,3
7969,3
106274,3
48935,3
65320,0
24365,3
106286,1
32565,3
98104,3
98109,3
48959,3
89920,0
6795,3
98124,3
98127,0
98128,3
57169,0
40789,3
106341,3
106347,1
99288,3
98167,0
24443,3
8065,3
106372,3
49030,3
106377,0
73610,2
57231,3
49050,2
8100,3
81833,0
98218,3
49070,0
58696,3
40883,3
15006,3
24502,0
106428,0
98237,3
24566,0
68257,0
106441,3
106446,3
16335,3
32724,3
103758,3
98262,0
40925,3
73706,3
57323,3
90092,0
58706,0
24558,3
24559,3
24563,0
98294,2
91476,0
98299,2
57341,3
